name,pChEMBL Value,ALogP,ALogP_MR,ES_Count_aaaC,ES_Count_aaCH,ES_Count_aaN,ES_Count_aaNH,ES_Count_aaO,ES_Count_aasC,ES_Count_aasN,ES_Count_dCH2,ES_Count_ddC,ES_Count_ddsN,ES_Count_dNH,ES_Count_dO,ES_Count_dsCH,ES_Count_dsN,ES_Count_dssC,ES_Count_sCH3,ES_Count_sNH2,ES_Count_sNH3,ES_Count_sOH,ES_Count_ssCH2,ES_Count_ssNH,ES_Count_ssNH2,ES_Count_ssO,ES_Count_sssCH,ES_Count_sssN,ES_Count_sssNH,ES_Count_ssssC,ES_Count_ssssN,ES_Count_tCH,ES_Count_tN,ES_Count_tsC,ES_Sum_aaaC,ES_Sum_aaCH,ES_Sum_aaN,ES_Sum_aaNH,ES_Sum_aaO,ES_Sum_aasC,ES_Sum_aasN,ES_Sum_dCH2,ES_Sum_ddC,ES_Sum_ddsN,ES_Sum_dNH,ES_Sum_dO,ES_Sum_dsCH,ES_Sum_dsN,ES_Sum_dssC,ES_Sum_sCH3,ES_Sum_sNH2,ES_Sum_sNH3,ES_Sum_sOH,ES_Sum_ssCH2,ES_Sum_ssNH,ES_Sum_ssNH2,ES_Sum_ssO,ES_Sum_sssCH,ES_Sum_sssN,ES_Sum_sssNH,ES_Sum_ssssC,ES_Sum_ssssN,ES_Sum_sssssP,ES_Sum_tCH,ES_Sum_tN,ES_Sum_tsC,IsChiral,LogD,Molecular_Mass,Molecular_Solubility,Molecular_Weight,HBA_Count,HBD_Count,NPlusO_Count,Num_AromaticBonds,Num_AromaticRings,Num_AtomClasses,Num_Atoms,Num_Bonds,Num_BridgeBonds,Num_BridgeHeadAtoms,Num_ChainAssemblies,Num_Chains,Num_ExplicitAtoms,Num_ExplicitBonds,Num_ExplicitHydrogens,Num_Fragments,Num_H_Acceptors,Num_H_Acceptors_Lipinski,Num_H_Donors,Num_H_Donors_Lipinski,Num_Hydrogens,Num_Macro_Chains,Num_Macro_Residues,Num_MesoStereoAtoms,Num_MetalAtoms,Num_NegativeAtoms,Num_PiBonds,Num_PositiveAtoms,Num_PseudoStereoAtoms,Num_RepeatUnits,Num_RingAssemblies,Num_RingBonds,Num_Rings,Num_Rings3,Num_Rings4,Num_Rings5,Num_Rings6,Num_Rings7,Num_Rings8,Num_Rings9Plus,Num_RotatableBonds,Organic_Count,Molecular_FractionalPolarSASA,Molecular_FractionalPolarSurfaceArea,Molecular_PolarSASA,Molecular_PolarSurfaceArea,Molecular_SASA,Molecular_SAVol,Molecular_SurfaceArea,BIC,CHI_0,CHI_1,CHI_2,CHI_3_C,CHI_3_CH,CHI_3_P,CHI_V_0,CHI_V_1,CHI_V_2,CHI_V_3_C,CHI_V_3_CH,CHI_V_3_P,CIC,E_ADJ_equ,E_ADJ_mag,IAC_Mean,IAC_Total,IC,JX,JY,Kappa_1,Kappa_1_AM,Kappa_2,Kappa_2_AM,Kappa_3,Kappa_3_AM,PHI,SC_0,SC_1,SC_2,SC_3_C,SC_3_CH,SC_3_P,SIC,V_ADJ_equ,V_ADJ_mag,Zagreb,Dipole_mag,Dipole_X,Dipole_Y,Dipole_Z,Jurs_DPSA_1,Jurs_DPSA_3,Jurs_FNSA_1,Jurs_FNSA_2,Jurs_FNSA_3,Jurs_FPSA_1,Jurs_FPSA_2,Jurs_FPSA_3,Jurs_PNSA_1,Jurs_PNSA_2,Jurs_PNSA_3,Jurs_PPSA_1,Jurs_PPSA_3,Jurs_RASA,Jurs_RNCG,Jurs_RNCS,Jurs_RPCG,Jurs_RPCS,Jurs_RPSA,Jurs_SASA,Jurs_TASA,Jurs_TPSA,Jurs_WNSA_1,Jurs_WNSA_2,Jurs_WNSA_3,Jurs_WPSA_1,Jurs_WPSA_3,Energy,Minimized_Energy,RadOfGyration,Strain_Energy,PMI_X,Shadow_nu,Shadow_Xlength,Shadow_XY,Shadow_XYfrac,Shadow_XZ,Shadow_XZfrac,Shadow_Ylength,Shadow_YZ,Shadow_YZfrac,Shadow_Zlength,Molecular_Volume
CHEMBL3730512,6.44,3.109,74.459,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1.254,3.121,8.884,0,0,1.648,0,0,0,0,0,0,0,0,0,3.978,0,0,9.574,1.502,6.281,0,0,0,0,0,0,0,0,0,0,0,0,2.555,266.093,-3.301,266.727,2,3,5,11,2,18,18,19,0,0,4,4,18,19,0,1,5,5,3,3,15,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,4,18,0.24,0.256,110.779,70.07,459.904,412.788,273.58,0.63876,13.121,8.65139,7.51504,1.13807,0,6.18373,11.0444,6.211,4.18101,0.46911,0,2.72399,1.22222,214.699,296.423,1.72248,56.8421,2.9477,2.48794,2.62203,14.41,12.8563,6.43787,5.37025,3.32179,2.65093,3.83564,18,19,26,6,0,34,0.70689,168.967,199.421,90,2.17558,1.99148,0.87588,-5.00E-05,-370.545,44.972,0.90973,-1.42542,-0.0895,0.09026,0.05756,0.00995,411.363,-644.545,-40.4696,40.8179,4.50249,0.80374,0.22928,10.3179,0.22485,1.79219,0.19625,452.181,363.436,88.745,186.011,-291.451,-18.2996,18.4571,2.03594,30.77,-2.75,2.50596,33.52,125.524,3.65042,12.7765,74.5868,0.57904,36.7989,0.82291,10.0818,28.4443,0.8061,3.5,202.71
CHEMBL3730455,7.18,3.235,87.321,2,4,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.392,6.825,17.305,0,0,3.225,0,0,0,0,0,0,0,0,0,5.188,0,0,0,0.727,3.215,0,5.227,0,0,0,0,0,0,0,0,0,0,3.235,317.104,-4.802,317.773,4,1,6,16,3,22,22,24,0,0,5,5,22,24,0,1,5,6,1,1,16,0,0,0,0,0,0,0,0,0,2,16,3,0,0,1,2,0,0,0,4,22,0.181,0.197,94.672,64.86,522.556,470.229,328.61,0.72824,15.6899,10.6177,9.49949,1.49379,0,8.06206,13.3475,7.28006,5.23649,0.66229,0,3.5557,0.81818,301.678,413.947,1.716,65.2082,3.64124,2.13812,2.25937,16.8438,14.7446,7.26643,5.90248,3.59168,2.78161,3.95589,22,24,34,8,0,46,0.81652,225.723,268.078,116,3.47133,3.45869,-0.29603,2.00E-05,-47.7482,36.0383,0.54739,-0.89019,-0.05222,0.4526,0.34115,0.01932,275.749,-448.431,-26.3036,228.001,9.7347,0.86863,0.21378,3.25267,0.17613,1.40389,0.13136,503.75,437.574,66.1761,138.908,-225.897,-13.2505,114.855,4.90385,57.37,15.12,2.93999,42.25,160.36,4.12892,14.4512,88.7316,0.62,42.034,0.83105,9.90333,28.0375,0.80888,3.5,238.72
CHEMBL3730427,5.12,2.838,105.947,2,10,4,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1.431,18.434,17.885,0,0,4.617,0,0,0,0,0,0,0,0,0,3.203,0,0,0,0.582,3.38,0,10.798,0,0,0,0,0,0,0,0,0,0,2.843,373.154,-5.685,373.408,6,1,7,23,4,26,28,31,0,0,4,4,28,31,0,1,7,7,1,1,19,0,0,0,0,0,0,0,0,0,3,23,4,0,0,0,4,0,0,0,6,28,0.166,0.211,100.703,82.05,605.175,536.588,387.86,0.59645,19.3467,13.7795,11.703,1.3402,0,10.3048,15.586,8.75181,6.06744,0.55993,0,4.30605,1.58088,411.079,536.955,1.58524,74.5067,3.22647,1.75358,1.83824,21.2404,17.9672,10.3469,8.07732,5.2016,3.8326,5.1831,28,31,42,8,0,57,0.67115,312.765,369.16,146,5.60974,5.26653,-1.93205,-3.00E-05,105.486,49.5437,0.40844,-0.87725,-0.06079,0.59155,0.51649,0.02521,235.308,-505.383,-35.0199,340.793,14.5237,0.80997,0.16132,3.07674,0.15231,1.21404,0.19002,576.101,466.629,109.473,135.561,-291.152,-20.175,196.332,8.36715,58.73,-3.39,3.54034,62.12,318.72,4.68457,15.9289,108.07,0.56516,45.5872,0.84166,12.0045,33.6069,0.82331,3.40029,281.94
CHEMBL3730400,6.66,5.085,104.721,4,7,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.439,13.456,14.124,0,0,3.584,0,0,0,0,0,0,0,0,0,5.405,0,0,0,0.743,3.303,0,5.288,0,0,0,0,0,0,0,0,0,0,5.085,366.125,-6.979,366.844,3,1,5,21,4,26,26,29,0,0,5,5,26,29,0,1,4,5,1,1,19,0,0,0,0,0,0,0,0,0,2,21,4,0,0,1,3,0,0,0,4,26,0.138,0.139,80.4463,51.97,581.857,523.243,372.81,0.69505,18.2588,12.6009,11.3729,1.74356,0,10.1322,15.6323,8.82816,6.53405,0.8238,0,4.73605,1.01402,394.108,536.955,1.59964,71.9842,3.68641,1.88024,1.95747,19.3222,16.8178,8.16326,6.59089,3.8058,2.92754,4.26325,26,29,42,10,0,59,0.78427,285.467,339.763,142,7.12396,6.81934,2.0609,0.00014,-338.48,32.7568,0.80029,-1.36214,-0.04607,0.1997,0.13349,0.01205,451.031,-767.673,-25.9616,112.551,6.79518,0.9272,0.20426,3.06402,0.19847,1.58191,0.07279,563.582,522.555,41.0279,254.193,-432.647,-14.6315,63.4319,3.82964,72.01,18.36,3.45744,53.65,220.25,4.76865,16.6903,103.574,0.54887,49.0663,0.83994,11.3062,32.0892,0.81091,3.5,278.51
CHEMBL3730386,8.3,3.658,92.899,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,0,0,0,0,0,0,0,0,0,2,1.449,3.592,9.174,0,0,2.654,0,0,0,0,0,0,0,0,0,4.017,0,0,8.788,1.975,6.395,0,0,0,0,0,0,0,0,0,0,5.819,0,3.467,318.125,-5.278,318.801,2,3,5,11,2,22,22,23,0,0,4,4,22,23,0,1,5,5,3,3,19,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,7,22,0.201,0.207,110.779,70.07,548.641,488.762,337.76,0.66229,15.9494,10.6894,8.79362,1.06903,0,7.1265,13.4587,7.65717,4.98483,0.47673,0,3.21405,1.19384,269.87,354.413,1.6329,66.949,3.26558,2.42819,2.53232,18.3403,16.3424,9.33333,7.8303,4.99671,4.00939,5.81663,22,23,30,6,0,39,0.73228,219.289,254.084,106,3.33872,-2.57905,2.12028,-0.00082,-361.583,60.525,0.80439,-1.43267,-0.08891,0.1956,0.12942,0.013,477.758,-850.902,-52.8032,116.174,7.72182,0.81375,0.22196,12.3669,0.2167,2.14589,0.18624,593.932,483.317,110.614,283.755,-505.378,-31.3615,68.9995,4.58623,139.95,3.54,3.51097,136.41,176.422,5.43944,19.0381,99.7125,0.49286,55.8362,0.83796,10.6268,30.0764,0.80864,3.5,264.1
CHEMBL3730340,5.6,2.305,76.139,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1.51,3.638,9.072,0,0,2.72,0,0,0,0,0,0,0,0,0,7.032,0,0,0,0.779,6.207,0,10.538,0,0,0,0,0,0,0,0,0,0,2.305,262.143,-2.906,262.308,4,2,6,11,2,19,19,20,0,0,4,4,19,20,0,1,6,6,2,2,18,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,5,19,0.183,0.231,87.3387,68.3,476.455,415.935,295.63,0.56271,13.8281,9.2274,7.5167,1,0,6.65459,11.5727,6.08453,3.89705,0.35875,0,2.75057,1.61867,228.397,310.764,1.61041,59.5854,2.62924,2.50646,2.66849,15.39,13.5102,7.1358,5.81344,3.36596,2.59043,4.13374,19,20,27,6,0,37,0.61894,181.343,212.877,94,1.78054,1.72457,-0.44294,0.00027,-121.364,39.8055,0.63332,-1.11797,-0.06504,0.36667,0.28324,0.02241,288.259,-508.846,-29.6022,166.895,10.2033,0.81136,0.19627,3.65932,0.1856,1.47933,0.18863,455.154,369.294,85.86,131.202,-231.603,-13.4735,75.9627,4.64408,32.42,-3.43,2.40365,35.85,121.742,3.72535,12.6676,77.1735,0.60753,35.5966,0.82638,10.0277,27.6349,0.81045,3.40038,211.63
CHEMBL3730264,4.78,2.687,103.418,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,2,0,2,0,0,0,0,0,0,1.525,3.679,9.241,0,0,2.737,0,0,0,0,0,0,0,0,0,5.395,0,0,0,6.295,3.381,0,10.669,0,4.819,0,0,0,0,0,0,0,0,1.916,409.111,-3.459,410.309,4,1,7,11,2,23,25,27,0,0,5,5,25,27,0,1,7,7,1,1,24,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,6,25,0.104,0.158,62.5016,62.75,600.578,541.023,396.83,0.6828,17.8112,12.1009,10.5938,1.56183,0,9.00057,16.4667,9.13775,6.88176,0.90415,0,4.99627,1.21458,345.371,459.5,1.67316,81.9852,3.42927,1.61086,1.70926,19.7531,18.4705,9.27392,8.37359,5.04166,4.45125,6.18656,25,27,37,8,0,48,0.73845,265.211,310.764,128,10.6962,5.14061,-9.37989,-0.02161,66.1759,39.5208,0.44362,-0.91995,-0.04729,0.55637,0.46563,0.02005,260.368,-539.926,-27.7501,326.543,11.7707,0.85709,0.16708,3.25821,0.17106,1.07424,0.1429,586.911,503.037,83.8738,152.813,-316.889,-16.2869,191.652,6.90835,31.63,-2.89,3.65228,34.52,344.855,4.30761,18.3179,103.183,0.47663,56.9977,0.73171,11.8183,36.5501,0.72727,4.25243,298.75
CHEMBL3730091,7.44,3.153,151.542,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,14,2,0,0,0,4,0,0,0,0,0,2,1.485,3.709,9.804,0,0,2.754,0,0,0,0,0,0,0,0,0,4.351,0,0,9.023,12.764,7.054,0,0,0,9.701,0,0,0,0,0,0,5.979,0,0.82,514.294,-4.193,515.094,2,3,9,11,2,32,36,39,0,0,6,6,36,39,0,1,9,9,3,3,39,0,0,0,0,0,0,0,0,0,3,23,4,0,0,0,4,0,0,0,11,36,0.111,0.147,91.2794,83.03,815.468,711.817,562.45,0.64261,25.3299,17.5124,15.3299,2.05463,0,12.453,22.3186,13.2997,10.0676,1.24017,0,7.15836,1.61039,547.308,696.846,1.53092,114.819,3.55953,1.41299,1.48716,28.9941,26.8612,14.963,13.3814,9.02911,7.90244,9.98444,36,39,52,10,0,65,0.6885,425.321,490.261,182,6.08916,5.96892,1.20346,0.03862,42.6139,68.4458,0.47634,-1.38318,-0.06283,0.52365,0.41892,0.01315,429.087,-1245.95,-56.5933,471.701,11.8525,0.84005,0.13614,7.58539,0.17929,1.81877,0.15994,900.787,756.709,144.078,386.516,-1122.34,-50.9785,424.902,10.6766,178.76,11.85,4.82976,166.91,1631,5.65149,21.8668,161.878,0.373,68.2239,0.80636,19.847,61.0496,0.795,3.86919,466.13
CHEMBL3729776,7.39,3.835,83.51,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,1.289,3.458,8.673,0,0,2.003,0,0,0,0,0,0,0,0,0,1.954,0,0,8.73,1.137,3.046,0,0,0,0,0,0,0,0,0,0,5.742,0,3.835,309.044,-5.527,310.179,2,2,4,11,2,20,20,21,0,0,4,4,20,21,0,1,4,4,2,2,13,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,5,20,0.19,0.19,95.6915,58.04,503.585,462.227,305.3,0.68735,14.5352,9.65139,8.22215,1.13807,0,6.67414,12.3854,6.91346,4.75471,0.5476,0,3.09081,1,242.157,325.212,1.76671,58.3014,3.32192,2.41604,2.52247,16.3719,14.8605,7.85204,6.75653,4.25,3.52726,5.02028,20,21,28,6,0,36,0.76862,193.859,226.477,98,8.10826,-6.83866,4.35623,-0.00107,-316.836,57.4543,0.7905,-1.19796,-0.09137,0.20949,0.14343,0.01398,431.078,-653.267,-49.8255,114.242,7.62883,0.81721,0.26086,14.5344,0.24259,1.93357,0.18278,545.319,445.641,99.6783,235.075,-356.239,-27.1708,62.2983,4.16015,110.9,7.81,3.56162,103.09,146.753,5.11649,17.9084,90.5683,0.52108,52.3898,0.8358,9.70524,27.4222,0.80725,3.50013,236.66
CHEMBL3729640,6.13,3.059,103.349,2,6,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,1.494,11.295,13.457,0,0,3.934,0,0,0,0,0,0,0,0,0,5.246,0,0,0,2.377,6.64,0,10.72,0,0,0,0,0,0,0,0,0,0,3.065,353.185,-4.962,353.418,5,2,7,17,3,24,26,28,0,0,4,4,26,28,0,1,7,7,2,2,23,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,8,26,0.168,0.211,101.564,81.19,601.467,526.763,383.67,0.63694,18.3551,12.745,10.5434,1.20412,0,9.04224,15.2436,8.55205,5.67929,0.4766,0,3.96924,1.39479,353.544,459.5,1.5665,76.7586,3.30564,1.79948,1.89883,20.727,18.0341,10.5186,8.55117,5.5177,4.26626,5.93124,26,28,37,7,0,49,0.70326,278.585,325.212,130,6.63922,5.1496,4.19057,0.00029,-63.9975,48.7373,0.55423,-1.19487,-0.06148,0.44576,0.37103,0.02112,327.02,-705.019,-36.2742,263.022,12.4631,0.82481,0.16071,2.85849,0.17228,1.37318,0.17518,590.042,486.675,103.366,192.955,-415.99,-21.4033,155.194,7.35372,46.13,-3.33,3.51135,49.46,277.067,5.06619,17.2298,104.661,0.44878,49.1681,0.83908,13.5353,38.4358,0.83496,3.40094,281.25
CHEMBL3729537,6.05,5.797,100.173,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,1.568,3.754,9.293,0,0,2.936,0,0,0,0,0,0,0,0,0,6.224,0,0,0,4.709,6.47,0,0,0,0,0,0,0,0,0,0,6.314,0,5.605,330.161,-6.96,330.855,2,2,4,11,2,23,23,24,0,0,4,4,23,24,0,1,4,4,2,2,23,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,8,23,0.129,0.137,75.2773,49.84,583.281,516.054,362.73,0.67941,16.6565,11.1894,9.14717,1.06903,0,7.3765,14.7186,8.54805,5.61478,0.47673,0,3.63258,1.14194,283.826,369.16,1.45615,66.9833,3.38162,2.36264,2.45014,19.3264,17.3652,10.0957,8.59242,5.5,4.4924,6.48736,23,24,31,6,0,40,0.74755,232.192,268.078,110,1.92639,-1.30794,-1.41432,0.00045,-475.767,43.2136,0.8768,-1.36019,-0.0606,0.12319,0.07198,0.00785,553.539,-858.701,-38.2554,77.7714,4.9582,0.91442,0.17441,2.36519,0.24537,2.19282,0.08557,631.31,577.287,54.0234,349.455,-542.106,-24.1511,49.0979,3.13016,143.04,3.2,3.69616,139.84,175.951,5.90961,20.6836,106.829,0.48682,61.3714,0.84775,10.6093,30.0271,0.80864,3.5,287.43
CHEMBL3729424,6.57,4.884,90.971,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,1.552,3.712,9.227,0,0,2.897,0,0,0,0,0,0,0,0,0,6.062,0,0,0,2.364,6.439,0,0,0,0,0,0,0,0,0,0,6.091,0,4.693,302.13,-5.957,302.802,2,2,4,11,2,21,21,22,0,0,4,4,21,22,0,1,4,4,2,2,19,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,6,21,0.141,0.152,75.2773,49.84,533.722,475.031,327.89,0.69716,15.2423,10.1894,8.44006,1.06903,0,6.8765,13.3043,7.54805,4.86477,0.47673,0,3.15403,0.98832,255.981,339.763,1.50416,60.1665,3.40398,2.49683,2.59713,17.3554,15.3998,8.58501,7.14287,4.48753,3.56,5.23804,21,22,29,6,0,38,0.77498,206.51,240.215,102,2.29034,2.07198,0.97598,0.00069,-407.293,38.9706,0.85843,-1.23853,-0.06026,0.14156,0.08231,0.00833,487.721,-703.668,-34.2353,80.4282,4.73527,0.90337,0.18753,2.74819,0.24657,2.44172,0.09662,568.149,513.251,54.8983,277.098,-399.788,-19.4508,45.6952,2.69034,125.25,-0.45,3.17442,125.7,188.236,4.84643,16.9625,95.7008,0.53071,49.7456,0.8379,10.6307,30.3171,0.81481,3.5,255.87
CHEMBL3729183,5.99,4.564,98.978,2,5,2,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1.472,8.622,9.26,0,5.009,3.501,0,0,0,0,0,0,0,0,0,4.036,0,0,0,1.527,6.437,0,0,0,0,0,0,0,0,0,0,6.066,0,4.551,340.109,-6.693,340.807,3,2,5,16,3,24,24,26,0,0,4,4,24,26,0,1,4,5,2,2,17,0,0,0,0,0,0,0,0,0,2,16,3,0,0,1,2,0,0,0,6,24,0.162,0.18,92.0161,62.98,566.423,508.541,349.2,0.69342,16.9409,11.707,10.0257,1.27315,0,8.36848,14.2375,8.11948,5.47147,0.56006,0,3.61688,1,324.581,429.05,1.63692,67.1141,3.58496,1.99651,2.08301,18.7811,16.1585,9.08734,7.24119,4.8034,3.63164,4.87528,24,26,35,7,0,46,0.78189,251.94,296.423,122,3.0651,3.04874,-0.31624,0.00044,-349.904,48.5893,0.78221,-1.32171,-0.0632,0.21778,0.15963,0.01518,484.917,-819.363,-39.1739,135.013,9.4154,0.86966,0.19201,5.26696,0.19561,1.74814,0.13033,619.93,539.133,80.7967,300.615,-507.948,-24.285,83.6987,5.83689,173.39,17.99,3.97321,155.4,200.435,5.48569,19.1999,105.165,0.4933,56.4665,0.84027,11.1034,31.6139,0.81349,3.5,273.37
CHEMBL3729175,7.72,4.764,93.717,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,1,0,0,0,0,0,0,2,1.585,3.771,9.289,0,0,2.979,0,0,0,0,0,0,0,0,0,4.07,0,0,0,3.987,6.47,0,0,0.547,0,0,0,0,0,0,0,6.411,0,4.563,314.13,-6.111,314.813,2,2,4,11,2,21,22,24,0,0,4,4,22,24,0,1,4,4,2,2,19,0,0,0,0,0,0,0,0,0,2,14,3,1,0,0,2,0,0,0,6,22,0.14,0.155,75.2773,49.84,534.702,476.324,320.86,0.7133,15.5267,10.707,9.31856,1.27315,0.28867,7.30198,13.5888,8.09256,5.75306,0.62107,0.28867,3.45383,0.90909,295.827,398.93,1.49907,61.4621,3.55034,1.99797,2.07256,16.8438,14.927,7.71349,6.41218,4.52111,3.6256,4.35065,22,24,33,7,1,41,0.79614,225.723,268.078,114,2.32973,2.18802,-0.80015,0.00114,-482.561,40.0553,0.90609,-1.32371,-0.05918,0.0939,0.05594,0.00823,538.353,-786.473,-35.1605,55.7925,4.89484,0.90944,0.18521,2.55207,0.24064,2.15053,0.09055,594.146,540.341,53.8047,319.86,-467.279,-20.8905,33.1489,2.90825,206.1,26.99,3.44312,179.11,188.262,5.20425,18.2149,99.574,0.51549,53.6657,0.84178,10.6045,30.2426,0.81481,3.5,265.82
CHEMBL3729062,5.85,4.771,102.659,4,8,3,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.391,15.344,14.058,0,0,3.571,0,0,0,0,0,0,0,0,0,3.616,0,0,0,0.737,3.315,0,5.297,0,0,0,0,0,0,0,0,0,0,4.773,364.109,-6.835,364.828,4,1,5,22,4,26,26,29,0,0,4,4,26,29,0,1,5,5,1,1,17,0,0,0,0,0,0,0,0,0,2,22,4,0,0,0,4,0,0,0,4,26,0.14,0.166,80.4463,59.93,570.573,515.373,361,0.6934,18.0956,12.707,11.1243,1.47728,0,9.90132,15.2097,8.72027,6.20948,0.67237,0,4.4782,1.01017,387.726,521.319,1.61404,69.4039,3.69026,1.95979,2.03593,19.3222,16.6947,8.56632,6.86132,3.93816,2.99234,4.40567,26,29,41,9,0,58,0.78508,285.467,339.763,140,3.82798,3.72052,0.90063,0.00048,-231.328,38.6205,0.71229,-1.24022,-0.05567,0.2877,0.21796,0.01522,388.078,-675.704,-30.328,156.75,8.29253,0.9006,0.19967,2.9524,0.17515,1.48062,0.09939,544.829,490.673,54.1554,211.436,-368.143,-16.5236,85.4022,4.518,58.04,-1.74,3.21969,59.78,272.903,4.11695,14.4094,101.982,0.57821,41.9889,0.83257,12.2402,35.0096,0.8172,3.5,267.53
CHEMBL3728942,5.2,2.831,71.498,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1.368,3.528,8.69,0,0,2.13,0,0,0,0,0,0,0,0,0,5.125,0,0,0,0.729,3.056,0,10.438,0,0,0,0,0,0,0,0,0,0,2.831,267.077,-3.538,267.711,4,1,5,11,2,18,18,19,0,0,4,4,18,19,0,1,5,5,1,1,14,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,4,18,0.158,0.201,72.2514,56.27,456.179,409.912,279.84,0.64466,13.121,8.6894,7.32566,1.06903,0,6.33732,11.2066,5.90147,3.94727,0.42962,0,2.73475,1.19498,214.699,296.423,1.77883,56.9226,2.97493,2.48548,2.65089,14.41,13.0124,6.43787,5.47516,3.13469,2.5562,3.95804,18,19,26,6,0,35,0.71342,168.967,199.421,90,1.98681,-1.11988,-1.64114,9.00E-05,-110.319,38.9331,0.62501,-0.96277,-0.06513,0.37498,0.29838,0.02311,275.765,-424.781,-28.7352,165.445,10.1979,0.83861,0.22493,4.19351,0.20873,1.51245,0.16138,441.21,370.004,71.2059,121.67,-187.418,-12.6783,72.9962,4.49941,29.53,-2.97,2.47173,32.5,117.561,3.56377,12.4732,73.7797,0.66384,35.8027,0.8201,8.9103,24.9489,0.8,3.5,202.71
CHEMBL3728895,5.77,4.927,137.071,2,5,3,0,0,6,0,0,0,0,0,1,0,0,1,5,0,0,0,5,1,0,2,0,2,0,1,0,0,0,0,1.368,9.309,14.261,0,0,4.11,0,0,0,0,0,12.329,0,0,-0.274,9.207,0,0,0,3.242,3.293,0,10.799,0,3.9,0,-0.5,0,0,0,0,0,0,4.927,498.215,-5.898,499.005,6,1,9,17,3,31,35,38,0,0,6,9,35,38,0,1,8,9,1,1,31,0,0,0,0,0,0,0,0,0,3,23,4,0,0,0,4,0,0,0,7,35,0.14,0.173,103.566,92.71,737.843,653.157,533.4,0.71571,25.1646,16.6792,15.913,3.50148,0,12.3654,21.517,12.0448,9.69332,1.9778,0,5.85406,1.14285,561.087,745.95,1.65134,108.989,3.98642,1.46453,1.54708,28.0194,25.094,12.24,10.3118,7.1053,5.8036,7.39326,35,38,55,15,0,70,0.77718,410.98,474.842,186,1.67823,1.37628,0.95898,0.0518,-232.071,54.4236,0.65463,-1.79068,-0.05397,0.34536,0.45962,0.01855,491.229,-1343.7,-40.4967,259.158,13.9269,0.86959,0.12711,2.04295,0.26583,1.79774,0.1304,750.387,652.535,97.8517,368.612,-1008.29,-30.3882,194.468,10.4506,64.11,9.4,5.30529,54.71,263.627,3.87975,22.8878,136.275,0.49379,78.6651,0.5826,12.0576,42.4846,0.59726,5.8993,395.82
CHEMBL3728714,6.24,4.768,100.818,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,1,3,1.477,3.651,9.238,0,0,2.734,0,0,0,0,0,0,0,0,0,4.028,0,0,0,3.487,6.425,0,0,0,0,0,0,0,0,0,8.529,8.222,0,4.577,341.141,-6.673,341.838,2,2,5,11,2,24,24,25,0,0,4,4,24,25,0,1,5,5,2,2,20,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,8,24,0.197,0.198,115.714,73.63,586.883,524.694,371.12,0.70176,17.3636,11.6894,9.50073,1.06903,0,7.6265,14.6658,8.4181,5.52289,0.47673,0,3.56761,1,297.848,384,1.52518,67.1081,3.58496,2.30067,2.38727,20.3136,17.8477,10.8711,8.95734,6.0464,4.74591,6.66114,24,25,32,6,0,41,0.78189,245.213,282.193,114,3.85357,3.70877,1.04644,-0.00018,-370.963,51.1049,0.78464,-1.26781,-0.06632,0.21535,0.14716,0.0121,511.289,-826.119,-43.2139,140.327,7.89103,0.91642,0.16746,2.34414,0.20977,2.07733,0.08357,651.616,597.155,54.4608,333.164,-538.312,-28.1588,91.4391,5.14192,144.52,15.79,4.08783,128.73,260.877,6.04476,21.1567,110.367,0.41988,62.4055,0.84276,12.424,35.8149,0.82363,3.5,286.4
CHEMBL3728706,6.08,3.201,102.772,2,6,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,1.484,11.378,13.742,0,0,3.721,0,0,0,0,0,0,0,0,0,5.24,0,0,0,2.267,6.615,0,10.716,0,0,0,0,0,0,0,0,0,0,3.202,353.185,-4.887,353.418,5,2,7,17,3,26,26,28,0,0,4,4,26,28,0,1,7,7,2,2,23,0,0,0,0,0,0,0,0,0,2,17,3,0,0,0,3,0,0,0,8,26,0.168,0.211,101.564,81.19,601.467,526.763,383.02,0.63694,18.3551,12.745,10.5434,1.20412,0,9.04224,15.2436,8.56212,5.6449,0.45004,0,3.9135,1.39479,353.544,459.5,1.5665,76.7586,3.30564,1.79858,1.89909,20.727,18.0341,10.5186,8.55117,5.5177,4.26626,5.93124,26,28,37,7,0,49,0.70326,278.585,325.212,130,5.40552,4.30531,3.26864,0.00027,-66.5599,47.284,0.55602,-1.19886,-0.05977,0.44397,0.37786,0.01983,330.306,-712.181,-35.5029,263.747,11.7811,0.84404,0.16069,2.89262,0.16849,1.34295,0.15595,594.053,501.408,92.6447,196.22,-423.073,-21.0906,156.679,6.99861,46.08,-3.73,3.51099,49.81,274.983,5.06981,17.2441,104.771,0.44962,49.2145,0.83908,13.5128,38.2261,0.83169,3.40132,282.28
